student_id,assessment_id,score
IND00423,102,65.0
IND00423,103,28.2
IND00424,101,55.0
IND00424,102,67.6
IND00424,103,87.1
IND00425,101,92.7
IND00425,102,59.9
IND00425,103,78.1
IND00426,101,62.8
IND00426,102,40.8
IND00426,103,74.1
IND00427,101,92.5
IND00427,102,59.3
IND00427,103,51.4
IND00428,101,66.0
IND00428,102,63.2
IND00428,103,100.0
IND00429,101,80.1
IND00429,102,66.9
IND00429,103,21.6
IND00430,101,62.9
IND00430,102,92.8
IND00430,103,66.2
IND00431,101,77.3
IND00431,102,70.9
IND00431,103,57.7
IND00432,101,90.4
IND00432,102,67.8
IND00432,103,54.4
IND00433,101,65.3
IND00433,102,86.4
IND00433,103,42.8
IND00434,101,69.1
IND00434,102,66.1
IND00434,103,41.9
IND00435,101,76.5
IND00435,102,68.8
IND00435,103,78.2
IND00436,101,82.1
IND00436,102,64.2
IND00436,103,56.7
IND00437,101,43.6
IND00437,102,55.3
IND00437,103,65.2
IND00438,101,50.5
IND00438,102,73.8
IND00438,103,51.4
IND00439,101,38.6
IND00439,102,56.3
IND00439,103,67.8
IND00440,101,46.1
IND00440,102,51.7
IND00440,103,55.5
IND00441,101,57.5
IND00441,102,69.5
IND00441,103,74.6
IND00442,101,57.9
IND00442,102,49.4
IND00442,103,67.1
IND00443,101,72.8
IND00443,102,89.2
IND00443,103,82.2
IND00444,101,46.1
IND00444,102,62.9
IND00444,103,71.8
IND00445,101,52.2
IND00445,102,59.7
IND00445,103,75.1
IND00446,101,68.7
IND00446,102,65.0
IND00446,103,55.2
IND00447,101,43.3
IND00447,102,60.3
IND00447,103,63.6
IND00448,101,43.0
IND00448,102,65.7
IND00448,103,70.9
IND00449,101,54.6
IND00449,102,71.1
IND00449,103,69.1
IND00450,101,60.4
IND00450,102,58.8
IND00450,103,60.0
IND00451,101,52.2
IND00451,102,70.2
IND00451,103,52.3
IND00452,101,53.3
IND00452,102,72.5
IND00452,103,61.4
IND00453,101,65.9
IND00453,102,39.3
IND00453,103,57.2
IND00454,101,90.2
IND00454,102,38.3
IND00454,103,91.2
IND00455,101,68.9
IND00455,102,57.0
IND00455,103,61.9
IND00456,101,83.5
IND00456,102,30.8
IND00456,103,86.2
IND00457,101,69.0
IND00457,102,80.2
IND00457,103,38.8
IND00458,101,61.6
IND00458,102,30.1
IND00458,103,83.0
IND00459,101,50.3
IND00459,102,50.0
IND00459,103,36.0
IND00460,101,71.7
IND00460,102,66.1
IND00460,103,53.8
IND00461,101,68.9
IND00461,102,53.3
IND00461,103,38.6
IND00462,101,59.5
IND00462,102,89.7
IND00462,103,79.6
IND00463,101,71.8
IND00463,102,68.7
IND00463,103,59.6
IND00464,101,76.0
IND00464,102,73.5
IND00464,103,63.8
IND00465,101,68.0
IND00465,102,40.9
IND00465,103,57.8
IND00466,101,47.1
IND00466,102,46.8
IND00466,103,72.1
IND00467,101,46.0
IND00467,102,76.5
IND00467,103,80.5
IND00468,101,64.1
IND00468,102,55.9
IND00468,103,80.5
IND00469,101,73.3
IND00469,102,82.9
IND00469,103,48.8
IND00470,101,61.1
IND00470,102,61.7
IND00470,103,68.1
IND00471,101,74.4
IND00471,102,67.1
IND00471,103,85.0
IND00472,101,59.4
IND00472,102,49.3
IND00472,103,55.0
IND00473,101,53.1
IND00473,102,58.2
IND00473,103,61.0
IND00474,101,61.6
IND00474,102,68.5
IND00474,103,58.1
IND00475,101,80.7
IND00475,102,35.9
IND00475,103,31.6
IND00476,101,80.0
IND00476,102,78.8
IND00476,103,83.6
IND00477,101,74.6
IND00477,102,65.0
IND00477,103,61.1
IND00478,101,41.0
IND00478,102,67.2
IND00478,103,43.4
IND00479,101,100.0
IND00479,102,49.5
IND00479,103,63.9
IND00480,101,87.6
IND00480,102,59.5
IND00480,103,59.6
IND00481,101,26.2
IND00481,102,45.4
IND00481,103,73.4
IND00482,101,90.1
IND00482,102,51.6
IND00482,103,68.0
IND00483,101,100.0
IND00483,102,73.5
IND00483,103,79.6
IND00484,101,53.5
IND00484,102,88.3
IND00484,103,54.6
IND00485,101,52.0
IND00485,102,87.2
IND00485,103,55.4
IND00486,101,64.9
IND00486,102,89.4
IND00486,103,51.3
IND00487,101,61.4
IND00487,102,55.8
IND00487,103,60.1
IND00488,101,65.6
IND00488,102,85.1
IND00488,103,89.6
IND00489,101,67.3
IND00489,102,54.1
IND00489,103,75.2
IND00490,101,65.1
IND00490,102,65.6
IND00490,103,49.5
IND00491,101,40.7
IND00491,102,64.7
IND00491,103,49.0
IND00492,101,57.0
IND00492,102,87.2
IND00492,103,63.9
IND00493,101,81.6
IND00493,102,69.4
IND00493,103,73.8
IND00494,101,56.7
IND00494,102,82.3
IND00494,103,69.7
IND00495,101,61.0
IND00495,102,69.7
IND00495,103,54.3
IND00496,101,60.6
IND00496,102,64.2
IND00496,103,57.1
IND00497,101,88.4
IND00497,102,58.8
IND00497,103,96.2
IND00498,101,66.0
IND00498,102,61.5
IND00498,103,57.4
IND00499,101,71.3
IND00499,102,78.4
IND00499,103,26.9
IND00500,101,65.1
IND00500,102,35.2
IND00500,103,79.7
IND00501,101,80.0
IND00501,102,65.6
IND00501,103,68.1
IND00502,101,43.6
IND00502,102,56.8
IND00502,103,55.8
IND00503,101,58.3
IND00503,102,78.1
IND00503,103,84.2
IND00504,101,74.2
IND00504,102,60.1
IND00504,103,53.8
IND00505,101,66.4
IND00505,102,69.4
IND00505,103,61.7
IND00506,101,55.1
IND00506,102,74.2
IND00506,103,75.7
IND00507,101,45.3
IND00507,102,59.2
IND00507,103,76.7
IND00508,101,79.8
IND00508,102,66.0
IND00508,103,70.5
IND00509,101,68.8
IND00509,102,79.3
IND00509,103,48.4
IND00510,101,69.0
IND00510,102,51.7
IND00510,103,81.3
IND00511,101,49.1
IND00511,102,71.1
IND00511,103,51.7
IND00512,101,76.3
IND00512,102,71.6
IND00512,103,68.6
IND00513,101,94.4
IND00513,102,54.5
IND00513,103,78.9
IND00514,101,82.6
IND00514,102,78.9
IND00514,103,54.8
IND00515,101,61.5
IND00515,102,55.9
IND00515,103,60.5
IND00516,101,52.4
IND00516,102,59.6
IND00516,103,87.0
IND00517,101,60.2
IND00517,102,66.6
IND00517,103,54.1
IND00518,101,64.8
IND00518,102,77.4
IND00518,103,72.3
IND00519,101,86.3
IND00519,102,46.9
IND00519,103,53.7
IND00520,101,58.8
IND00520,102,87.9
IND00520,103,69.5
IND00521,101,43.7
IND00521,102,81.4
IND00521,103,66.6
IND00522,101,78.4
IND00522,102,88.8
IND00522,103,50.3
IND00523,101,88.7
IND00523,102,63.9
IND00523,103,58.8
IND00524,101,67.3
IND00524,102,47.1
IND00524,103,64.7
IND00525,101,61.4
IND00525,102,50.9
IND00525,103,55.3
IND00526,101,82.1
IND00526,102,62.3
IND00526,103,50.3
IND00527,101,71.7
IND00527,102,76.5
IND00527,103,65.0
IND00528,101,46.5
IND00528,102,26.8
IND00528,103,51.5
IND00529,101,80.8
IND00529,102,79.4
IND00529,103,53.1
IND00530,101,61.5
IND00530,102,75.5
IND00530,103,62.9
IND00531,101,79.0
IND00531,102,63.5
IND00531,103,72.2
IND00532,101,60.2
IND00532,102,53.2
IND00532,103,82.5
IND00533,101,42.5
IND00533,102,56.0
IND00533,103,63.6
IND00534,101,77.9
IND00534,102,51.8
IND00534,103,66.9
IND00535,101,44.2
IND00535,102,71.6
IND00535,103,92.4
IND00536,101,35.6
IND00536,102,54.1
IND00536,103,77.6
IND00537,101,100.0
IND00537,102,73.8
IND00537,103,54.1
IND00538,101,62.8
IND00538,102,46.6
IND00538,103,77.1
IND00539,101,80.7
IND00539,102,86.1
IND00539,103,60.0
IND00540,101,52.9
IND00540,102,87.4
IND00540,103,85.7
IND00541,101,50.2
IND00541,102,59.4
IND00541,103,76.8
IND00542,101,61.2
IND00542,102,65.5
IND00542,103,43.0
IND00543,101,48.2
IND00543,102,63.6
IND00543,103,54.5
IND00544,101,47.8
IND00544,102,60.3
IND00544,103,51.8
IND00545,101,65.4
IND00545,102,79.9
IND00545,103,60.5
IND00546,101,58.6
IND00546,102,81.1
IND00546,103,76.0
IND00547,101,77.0
IND00547,102,27.2
IND00547,103,58.3
IND00548,101,56.4
IND00548,102,52.6
IND00548,103,80.8
IND00549,101,56.8
IND00549,102,44.1
IND00549,103,68.7
IND00550,101,64.9
IND00550,102,51.2
IND00550,103,80.3
IND00551,101,73.0
IND00551,102,72.9
IND00551,103,72.3
IND00552,101,81.3
IND00552,102,62.7
IND00552,103,46.4
IND00553,101,61.9
IND00553,102,40.2
IND00553,103,49.1
IND00554,101,89.3
IND00554,102,48.5
IND00554,103,47.4
IND00555,101,75.0
IND00555,102,77.9
IND00555,103,40.0
IND00556,101,68.7
IND00556,102,56.8
IND00556,103,70.0
IND00557,101,60.5
IND00557,102,44.5
IND00557,103,57.8
IND00558,101,74.4
IND00558,102,94.2
IND00558,103,70.8
IND00559,101,59.1
IND00559,102,47.3
IND00559,103,62.6
IND00560,101,59.3
IND00560,102,69.6
IND00560,103,64.1
IND00561,101,72.2
IND00561,102,59.6
IND00561,103,90.6
IND00562,101,73.8
IND00562,102,54.4
IND00562,103,80.0
IND00563,101,47.7
IND00563,102,52.2
IND00563,103,53.0
IND00564,101,84.9
IND00564,102,62.3
IND00564,103,55.6
IND00565,101,67.5
IND00565,102,73.1
IND00565,103,88.8
IND00566,101,42.5
IND00566,102,83.9
IND00566,103,34.0
IND00567,101,78.6
IND00567,102,82.4
IND00567,103,83.2
IND00568,101,73.5
IND00568,102,49.0
IND00568,103,76.2
IND00569,101,49.0
IND00569,102,50.9
IND00569,103,58.2
IND00570,101,59.5
IND00570,102,68.6
IND00570,103,54.6
IND00571,101,69.9
IND00571,102,44.4
IND00571,103,65.6
IND00572,101,60.9
IND00572,102,80.2
IND00572,103,81.7
IND00573,101,62.5
IND00573,102,35.6
IND00573,103,42.9
IND00574,101,81.9
IND00574,102,62.8
IND00574,103,91.2
IND00575,101,78.5
IND00575,102,68.8
IND00575,103,66.9
IND00576,101,47.8
IND00576,102,55.5
IND00576,103,71.2
IND00577,101,59.8
IND00577,102,72.0
IND00577,103,80.4
IND00578,101,62.3
IND00578,102,58.5
IND00578,103,51.6
IND00579,101,77.5
IND00579,102,76.3
IND00579,103,97.8
IND00580,101,67.7
IND00580,102,63.6
IND00580,103,72.0
IND00581,101,60.7
IND00581,102,51.7
IND00581,103,66.3
IND00582,101,71.9
IND00582,102,72.9
IND00582,103,71.7
IND00583,101,81.0
IND00583,102,72.8
IND00583,103,69.1
IND00584,101,46.0
IND00584,102,68.7
IND00584,103,62.4
IND00585,101,48.2
IND00585,102,72.5
IND00585,103,72.8
IND00586,101,71.4
IND00586,102,73.3
IND00586,103,66.9
IND00587,101,61.3
IND00587,102,91.6
IND00587,103,67.2
IND00588,101,26.9
IND00588,102,28.6
IND00588,103,83.1
IND00589,101,37.5
IND00589,102,56.8
IND00589,103,46.8
IND00590,101,60.5
IND00590,102,70.8
IND00590,103,55.0
IND00591,101,52.8
IND00591,102,75.9
IND00591,103,100.0
IND00592,101,73.1
IND00592,102,51.3
IND00592,103,78.1
IND00593,101,91.2
IND00593,102,81.0
IND00593,103,41.8
IND00594,101,72.9
IND00594,102,58.1
IND00594,103,65.8
IND00595,101,59.4
IND00595,102,76.1
IND00595,103,59.7
IND00596,101,86.3
IND00596,102,65.0
IND00596,103,61.6
IND00597,101,73.6
IND00597,102,70.4
IND00597,103,74.0
IND00598,101,63.0
IND00598,102,85.0
IND00598,103,79.9
IND00599,101,64.8
IND00599,102,77.3
IND00599,103,61.1
IND00600,101,73.6
IND00600,102,77.4
IND00600,103,68.7
IND00601,101,52.7
IND00601,102,47.1
IND00601,103,69.4
IND00602,101,54.1
IND00602,102,80.8
IND00602,103,42.4
IND00603,101,84.8
IND00603,102,65.8
IND00603,103,52.2
IND00604,101,58.2
IND00604,102,61.9
IND00604,103,72.2
IND00605,101,46.6
IND00605,102,50.6
IND00605,103,60.1
IND00606,101,64.5
IND00606,102,75.7
IND00606,103,69.0
IND00607,101,59.2
IND00607,102,68.5
IND00607,103,67.5
IND00608,101,61.2
IND00608,102,66.7
IND00608,103,32.7
IND00609,101,79.0
IND00609,102,73.2
IND00609,103,87.5
IND00610,101,52.8
IND00610,102,73.6
IND00610,103,36.4
IND00611,101,38.5
IND00611,102,61.4
IND00611,103,56.3
IND00612,101,80.7
IND00612,102,82.7
IND00612,103,84.3
IND00613,101,74.0
IND00613,102,74.6
IND00613,103,45.8
IND00614,101,86.0
IND00614,102,83.8
IND00614,103,44.3
IND00615,101,72.0
IND00615,102,56.8
IND00615,103,92.7
IND00616,101,50.4
IND00616,102,66.4
IND00616,103,67.8
IND00617,101,64.2
IND00617,102,97.2
IND00617,103,90.4
IND00618,101,40.4
IND00618,102,72.3
IND00618,103,64.8
IND00619,101,77.5
IND00619,102,68.2
IND00619,103,52.8
IND00620,101,49.4
IND00620,102,59.0
IND00620,103,63.2
IND00621,101,67.9
IND00621,102,56.4
IND00621,103,90.6
IND00622,101,73.0
IND00622,102,78.1
IND00622,103,62.9
IND00623,101,49.4
IND00623,102,78.3
IND00623,103,50.1
IND00624,101,34.7
IND00624,102,73.5
IND00624,103,53.7
IND00625,101,60.0
IND00625,102,75.4
IND00625,103,51.0
IND00626,101,41.0
IND00626,102,83.3
IND00626,103,64.1
IND00627,101,83.9
IND00627,102,74.4
IND00627,103,74.8
IND00628,101,67.5
IND00628,102,67.4
IND00628,103,82.0
IND00629,101,77.2
IND00629,102,56.2
IND00629,103,72.4
IND00630,101,55.7
IND00630,102,60.3
IND00630,103,73.5
IND00631,101,55.5
IND00631,102,67.2
IND00631,103,70.7
IND00632,101,59.9
IND00632,102,75.8
IND00632,103,58.4
IND00633,101,79.1
IND00633,102,67.0
IND00633,103,67.6
IND00634,101,51.5
IND00634,102,61.5
IND00634,103,67.9
IND00635,101,80.4
IND00635,102,60.2
IND00635,103,80.3
IND00636,101,53.7
IND00636,102,70.0
IND00636,103,57.4
IND00637,101,88.2
IND00637,102,85.5
IND00637,103,69.3
IND00638,101,57.0
IND00638,102,42.2
IND00638,103,70.7
IND00639,101,68.1
IND00639,102,77.9
IND00639,103,43.0
IND00640,101,67.1
IND00640,102,71.4
IND00640,103,51.5
IND00641,101,66.7
IND00641,102,54.1
IND00641,103,52.6
IND00642,101,57.0
IND00642,102,61.0
IND00642,103,83.6
IND00643,101,60.2
IND00643,102,52.3
IND00643,103,77.2
IND00644,101,80.4
IND00644,102,77.3
IND00644,103,85.5
IND00645,101,67.9
IND00645,102,67.3
IND00645,103,54.4
IND00646,101,86.0
IND00646,102,63.6
IND00646,103,60.4
IND00647,101,59.1
IND00647,102,74.5
IND00647,103,66.3
IND00648,101,67.8
IND00648,102,60.1
IND00648,103,62.0
IND00649,101,62.8
IND00649,102,86.3
IND00649,103,38.0
IND00650,101,71.7
IND00650,102,81.3
IND00650,103,37.4
IND00651,101,63.9
IND00651,102,79.7
IND00651,103,53.7
IND00652,101,69.0
IND00652,102,51.0
IND00652,103,65.5
IND00653,101,84.2
IND00653,102,90.4
IND00653,103,68.8
IND00654,101,45.8
IND00654,102,60.3
IND00654,103,37.8
IND00655,101,60.6
IND00655,102,79.5
IND00655,103,44.6
IND00656,101,61.9
IND00656,102,52.8
IND00656,103,91.9
IND00657,101,71.0
IND00657,102,77.8
IND00657,103,69.4
IND00658,101,76.4
IND00658,102,81.2
IND00658,103,65.6
IND00659,101,57.0
IND00659,102,51.0
IND00659,103,91.4
IND00660,101,77.3
IND00660,102,31.7
IND00660,103,61.3
IND00661,101,71.2
IND00661,102,90.1
IND00661,103,48.5
IND00662,101,71.4
IND00662,102,59.0
IND00662,103,47.0
IND00663,101,85.2
IND00663,102,50.5
IND00663,103,79.6
IND00664,101,41.1
IND00664,102,57.6
IND00664,103,73.6
IND00665,101,75.8
IND00665,102,71.6
IND00665,103,79.8
IND00666,101,60.7
IND00666,102,85.9
IND00666,103,70.3
IND00667,101,76.0
IND00667,102,70.5
IND00667,103,72.4
IND00668,101,50.0
IND00668,102,50.9
IND00668,103,56.9
IND00669,101,72.7
IND00669,102,56.2
IND00669,103,60.6
IND00670,101,63.9
IND00670,102,86.3
IND00670,103,74.0
IND00671,101,43.1
IND00671,102,67.4
IND00671,103,60.4
IND00672,101,61.6
IND00672,102,65.0
IND00672,103,81.9
IND00673,101,52.8
IND00673,102,68.1
IND00673,103,69.4
IND00674,101,61.7
IND00674,102,55.4
IND00674,103,53.7
IND00675,101,58.7
IND00675,102,76.1
IND00675,103,59.6
IND00676,101,63.5
IND00676,102,47.6
IND00676,103,57.9
IND00677,101,68.4
IND00677,102,40.0
IND00677,103,80.7
IND00678,101,56.1
IND00678,102,91.4
IND00678,103,71.3
IND00679,101,37.5
IND00679,102,69.2
IND00679,103,60.2
IND00680,101,69.3
IND00680,102,89.3
IND00680,103,75.6
IND00681,101,61.6
IND00681,102,44.0
IND00681,103,78.1
IND00682,101,72.6
IND00682,102,82.4
IND00682,103,62.9
IND00683,101,69.4
IND00683,102,61.3
IND00683,103,66.3
IND00684,101,42.3
IND00684,102,69.8
IND00684,103,70.7
IND00685,101,57.4
IND00685,102,74.1
IND00685,103,78.1
IND00686,101,86.0
IND00686,102,49.7
IND00686,103,75.0
IND00687,101,85.1
IND00687,102,59.7
IND00687,103,85.9
IND00688,101,54.1
IND00688,102,66.0
IND00688,103,39.1
IND00689,101,37.0
IND00689,102,41.7
IND00689,103,86.3
IND00690,101,53.4
IND00690,102,53.4
IND00690,103,71.1
IND00691,101,53.8
IND00691,102,83.1
IND00691,103,93.0
IND00692,101,31.7
IND00692,102,72.8
IND00692,103,34.1
IND00693,101,44.6
IND00693,102,72.2
IND00693,103,50.8
IND00694,101,68.9
IND00694,102,65.5
IND00694,103,40.3
IND00695,101,74.9
IND00695,102,69.5
IND00695,103,65.6
IND00696,101,55.3
IND00696,102,70.8
IND00696,103,45.6
IND00697,101,49.9
IND00697,102,69.8
IND00697,103,80.5
IND00698,101,57.8
IND00698,102,71.9
IND00698,103,68.1
IND00699,101,71.2
IND00699,102,54.6
IND00699,103,62.8
IND00700,101,64.4
IND00700,102,87.5
IND00700,103,48.4
IND00701,101,43.9
IND00701,102,100.0
IND00701,103,69.6
IND00702,101,73.2
IND00702,102,74.6
IND00702,103,76.6
IND00703,101,78.5
IND00703,102,76.6
IND00703,103,81.9
IND00704,101,67.5
IND00704,102,81.1
IND00704,103,93.4
IND00705,101,67.9
IND00705,102,72.2
IND00705,103,56.3
IND00706,101,62.5
IND00706,102,70.3
IND00706,103,59.2
IND00707,101,66.4
IND00707,102,70.1
IND00707,103,87.8
IND00708,101,52.0
IND00708,102,71.3
IND00708,103,55.9
IND00709,101,76.5
IND00709,102,77.7
IND00709,103,90.2
IND00710,101,58.6
IND00710,102,67.2
IND00710,103,77.1
IND00711,101,74.9
IND00711,102,27.7
IND00711,103,54.7
IND00712,101,73.6
IND00712,102,61.9
IND00712,103,77.2
IND00713,101,80.6
IND00713,102,61.8
IND00713,103,74.0
IND00714,101,86.8
IND00714,102,80.3
IND00714,103,53.4
IND00715,101,62.2
IND00715,102,65.4
IND00715,103,51.0
IND00716,101,81.0
IND00716,102,55.3
IND00716,103,63.5
IND00717,101,81.1
IND00717,102,58.2
IND00717,103,60.0
IND00718,101,70.1
IND00718,102,58.9
IND00718,103,88.0
IND00719,101,51.3
IND00719,102,30.6
IND00719,103,77.6
IND00720,101,59.6
IND00720,102,52.9
IND00720,103,70.8
IND00721,101,71.3
IND00721,102,53.6
IND00721,103,82.8
IND00722,101,77.9
IND00722,102,94.6
IND00722,103,58.1
IND00723,101,67.3
IND00723,102,68.5
IND00723,103,60.1
IND00724,101,71.0
IND00724,102,72.2
IND00724,103,72.2
IND00725,101,60.1
IND00725,102,61.9
IND00725,103,56.5
IND00726,101,53.7
IND00726,102,64.0
IND00726,103,87.7
IND00727,101,95.6
IND00727,102,84.7
IND00727,103,58.0
IND00728,101,71.1
IND00728,102,34.3
IND00728,103,62.7
IND00729,101,59.2
IND00729,102,93.1
IND00729,103,68.9
IND00730,101,65.8
IND00730,102,64.0
IND00730,103,60.6
IND00731,101,73.0
IND00731,102,55.1
IND00731,103,73.2
IND00732,101,86.5
IND00732,102,66.7
IND00732,103,60.3
IND00733,101,63.9
IND00733,102,83.0
IND00733,103,67.1
IND00734,101,55.9
IND00734,102,77.1
IND00734,103,54.3
IND00735,101,61.5
IND00735,102,68.4
IND00735,103,52.9
IND00736,101,38.2
IND00736,102,71.7
IND00736,103,32.1
IND00737,101,51.1
IND00737,102,76.7
IND00737,103,71.3
IND00738,101,62.6
IND00738,102,51.6
IND00738,103,58.5
IND00739,101,73.6
IND00739,102,63.0
IND00739,103,46.5
IND00740,101,51.8
IND00740,102,58.5
IND00740,103,70.5
IND00741,101,66.6
IND00741,102,46.3
IND00741,103,85.2
IND00742,101,53.9
IND00742,102,71.6
IND00742,103,50.8
IND00743,101,100.0
IND00743,102,84.9
IND00743,103,53.4
IND00744,101,66.3
IND00744,102,49.6
IND00744,103,59.7
IND00745,101,71.3
IND00745,102,77.7
IND00745,103,46.4
IND00746,101,53.8
IND00746,102,79.1
IND00746,103,84.9
IND00747,101,53.4
IND00747,102,79.4
IND00747,103,46.5
IND00748,101,60.5
IND00748,102,47.8
IND00748,103,58.9
IND00749,101,93.6
IND00749,102,64.2
IND00749,103,60.8
IND00750,101,56.5
IND00750,102,60.5
IND00750,103,52.9
IND00751,101,67.1
IND00751,102,64.5
IND00751,103,58.1
IND00752,101,56.8
IND00752,102,67.7
IND00752,103,54.1
IND00753,101,61.4
IND00753,102,58.2
IND00753,103,31.9
IND00754,101,77.9
IND00754,102,37.5
IND00754,103,38.5
IND00755,101,78.4
IND00755,102,48.4
IND00755,103,33.9
IND00756,101,85.1
IND00756,102,55.4
IND00756,103,83.2
IND00757,101,51.3
IND00757,102,40.3
IND00757,103,60.2
IND00758,101,46.9
IND00758,102,71.1
IND00758,103,75.1
IND00759,101,78.9
IND00759,102,60.3
IND00759,103,85.7
IND00760,101,51.1
IND00760,102,67.0
IND00760,103,62.9
IND00761,101,94.6
IND00761,102,83.1
IND00761,103,65.5
IND00762,101,68.0
IND00762,102,88.0
IND00762,103,53.7
IND00763,101,34.5
IND00763,102,50.5
IND00763,103,58.8
IND00764,101,85.4
IND00764,102,80.5
IND00764,103,64.3
IND00765,101,72.0
IND00765,102,54.4
IND00765,103,96.3
IND00766,101,83.2
IND00766,102,65.8
IND00766,103,63.9
IND00767,101,75.5
IND00767,102,64.1
IND00767,103,37.7
IND00768,101,88.0
IND00768,102,82.5
IND00768,103,70.6
IND00769,101,58.7
IND00769,102,65.1
IND00769,103,25.3
IND00770,101,48.4
IND00770,102,91.5
IND00770,103,72.8
IND00771,101,35.8
IND00771,102,52.6
IND00771,103,36.1
IND00772,101,53.3
IND00772,102,62.5
IND00772,103,89.0
IND00773,101,76.8
IND00773,102,60.5
IND00773,103,61.2
IND00774,101,53.0
IND00774,102,81.4
IND00774,103,83.1
IND00775,101,44.9
IND00775,102,39.2
IND00775,103,60.2
IND00776,101,62.1
IND00776,102,68.9
IND00776,103,39.9
IND00777,101,54.3
IND00777,102,63.8
IND00777,103,53.3
IND00778,101,77.9
IND00778,102,93.0
IND00778,103,56.9
IND00779,101,78.3
IND00779,102,59.6
IND00779,103,51.0
IND00780,101,54.3
IND00780,102,76.5
IND00780,103,55.4
IND00781,101,58.3
IND00781,102,47.8
IND00781,103,74.5
IND00782,101,71.9
IND00782,102,86.8
IND00782,103,73.9
IND00783,101,71.2
IND00783,102,73.7
IND00783,103,61.2
IND00784,101,66.7
IND00784,102,79.0
IND00784,103,52.7
IND00785,101,90.5
IND00785,102,74.6
IND00785,103,95.3
IND00786,101,47.4
IND00786,102,47.4
IND00786,103,70.6
IND00787,101,66.9
IND00787,102,58.1
IND00787,103,46.0
IND00788,101,61.0
IND00788,102,68.3
IND00788,103,45.4
IND00789,101,58.8
IND00789,102,70.7
IND00789,103,76.8
IND00790,101,60.7
IND00790,102,53.0
IND00790,103,66.7
IND00791,101,61.9
IND00791,102,43.0
IND00791,103,58.2
IND00792,101,56.2
IND00792,102,65.3
IND00792,103,54.0
IND00793,101,56.8
IND00793,102,62.3
IND00793,103,74.6
IND00794,101,66.4
IND00794,102,100.0
IND00794,103,46.0
IND00795,101,78.7
IND00795,102,63.8
IND00795,103,44.1
IND00796,101,59.3
IND00796,102,42.3
IND00796,103,66.2
IND00797,101,60.4
IND00797,102,54.7
IND00797,103,49.1
IND00798,101,80.3
IND00798,102,62.6
IND00798,103,68.1
IND00799,101,67.7
IND00799,102,66.6
IND00799,103,60.1
IND00800,101,87.8
IND00800,102,98.5
IND00800,103,86.7
IND00801,101,65.3
IND00801,102,64.3
IND00801,103,81.4
IND00802,101,53.6
IND00802,102,90.7
IND00802,103,76.9
IND00803,101,60.8
IND00803,102,69.2
IND00803,103,74.4
IND00804,101,58.6
IND00804,102,80.5
IND00804,103,84.1
IND00805,101,61.1
IND00805,102,57.9
IND00805,103,63.4
IND00806,101,47.6
IND00806,102,40.0
IND00806,103,58.5
IND00807,101,50.6
IND00807,102,91.6
IND00807,103,58.2
IND00808,101,71.8
IND00808,102,55.6
IND00808,103,91.7
IND00809,101,62.1
IND00809,102,46.3
IND00809,103,75.1
IND00810,101,68.9
IND00810,102,83.0
IND00810,103,62.7
IND00811,101,66.6
IND00811,102,42.4
IND00811,103,77.5
IND00812,101,65.9
IND00812,102,63.1
IND00812,103,61.6
IND00813,101,60.8
IND00813,102,77.7
IND00813,103,51.1
IND00814,101,76.2
IND00814,102,40.9
IND00814,103,36.3
IND00815,101,86.2
IND00815,102,49.7
IND00815,103,66.6
IND00816,101,61.0
IND00816,102,70.2
IND00816,103,65.8
IND00817,101,80.6
IND00817,102,43.6
IND00817,103,75.1
IND00818,101,64.2
IND00818,102,42.0
IND00818,103,57.1
IND00819,101,40.9
IND00819,102,39.9
IND00819,103,58.5
IND00820,101,82.8
IND00820,102,69.7
IND00820,103,84.5
IND00821,101,66.1
IND00821,102,88.2
IND00821,103,86.7
IND00822,101,50.8
IND00822,102,66.1
IND00822,103,54.2
IND00823,101,62.8
IND00823,102,89.9
IND00823,103,55.4
IND00824,101,47.2
IND00824,102,48.2
IND00824,103,59.1
IND00825,101,100.0
IND00825,102,87.1
IND00825,103,21.9
IND00826,101,64.5
IND00826,102,55.6
IND00826,103,79.8
IND00827,101,47.3
IND00827,102,49.5
IND00827,103,56.4
IND00828,101,54.6
IND00828,102,74.8
IND00828,103,60.0
IND00829,101,80.0
IND00829,102,52.8
IND00829,103,78.0
IND00830,101,47.6
IND00830,102,74.2
IND00830,103,57.5
IND00831,101,78.4
IND00831,102,28.4
IND00831,103,53.3
IND00832,101,82.5
