student_id,gender,age_band,region,school_board,medium_of_instruction,highest_education,parental_education,family_income,internet_access,device_type,data_recharge_frequency,disability,studied_credits,num_of_prev_attempts,has_private_tuition,daily_study_hours,attendance_rate
IND00219,M,<18,West,State,English,10th,10th,10L+,Yes,Laptop,Weekly,No,104,0,Yes,3.9,78.8
IND00220,M,45-55,Central,ICSE,Regional,10th,No formal,10L+,No,Desktop,Weekly,No,49,2,No,0.7,94.3
IND00221,M,18-25,West,CBSE,Hindi,UG,UG,1L-5L,Yes,Laptop,Monthly,No,62,3,No,2.7,75.5
IND00222,F,45-55,Central,ICSE,Hindi,12th,UG,1L-5L,Yes,Tablet,Daily,No,63,1,Yes,1.7,77.0
IND00223,F,45-55,North,State,Hindi,No formal,10th,10L+,Yes,Laptop,Daily,No,79,0,No,3.8,68.7
IND00224,F,35-45,South,State,Hindi,10th,12th,5L-10L,Yes,Desktop,Weekly,No,79,2,No,2.3,76.9
IND00225,F,18-25,West,State,English,No formal,PG,10L+,Yes,Tablet,Monthly,No,38,0,Yes,1.5,67.6
IND00226,M,<18,West,State,Regional,UG,UG,5L-10L,Yes,Laptop,Daily,No,36,3,Yes,2.3,84.0
IND00227,F,<18,South,State,Hindi,12th,12th,1L-5L,Yes,Tablet,Weekly,No,38,1,No,2.8,81.1
IND00228,M,55<=,West,ICSE,English,10th,PG,10L+,Yes,Mobile,Monthly,No,55,1,No,5.3,94.7
IND00229,M,25-35,West,State,English,10th,UG,<1L,Yes,Desktop,Monthly,No,31,2,No,0.4,65.4
IND00230,F,55<=,Central,CBSE,English,10th,PG,10L+,Yes,Laptop,Daily,No,34,0,No,1.3,92.2
IND00231,F,55<=,Central,State,English,No formal,No formal,5L-10L,Yes,Laptop,Monthly,No,95,3,No,3.8,70.2
IND00232,F,<18,South,ICSE,English,UG,10th,10L+,Yes,Laptop,Weekly,No,39,3,Yes,1.0,83.4
IND00233,F,35-45,North,State,Hindi,12th,UG,5L-10L,Yes,Desktop,Weekly,No,60,1,Yes,2.5,68.5
IND00234,F,45-55,West,State,Hindi,UG,UG,<1L,Yes,Mobile,Daily,No,62,1,Yes,2.0,82.0
IND00235,F,45-55,North,ICSE,Regional,10th,No formal,1L-5L,Yes,Desktop,Monthly,Yes,35,3,No,1.9,54.9
IND00236,F,45-55,South,State,Hindi,UG,UG,<1L,Yes,Laptop,Daily,No,43,3,No,2.3,73.3
IND00237,F,18-25,South,ICSE,English,No formal,UG,5L-10L,Yes,Desktop,Daily,No,107,0,No,2.2,81.1
IND00238,M,<18,Central,State,Regional,PG,UG,1L-5L,Yes,Laptop,Monthly,No,44,2,No,3.6,97.6
IND00239,F,35-45,West,CBSE,English,PG,UG,1L-5L,Yes,Desktop,Daily,No,110,0,Yes,3.8,58.7
IND00240,F,18-25,East,State,English,12th,UG,10L+,Yes,Tablet,Monthly,No,72,0,Yes,2.9,80.0
IND00241,M,25-35,South,ICSE,Hindi,12th,12th,<1L,Yes,Desktop,Weekly,No,108,3,No,2.3,74.8
IND00242,F,35-45,West,CBSE,English,UG,UG,5L-10L,No,Laptop,Daily,No,49,0,Yes,2.8,60.8
IND00243,M,55<=,North,ICSE,Hindi,12th,No formal,5L-10L,Yes,Laptop,Monthly,No,50,0,Yes,3.3,68.8
IND00244,M,35-45,Central,State,English,No formal,UG,1L-5L,Yes,Desktop,Monthly,No,93,0,No,3.5,75.3
IND00245,F,35-45,North,CBSE,Regional,10th,PG,10L+,Yes,Desktop,Monthly,No,58,1,No,2.9,84.7
IND00246,M,45-55,South,ICSE,English,10th,PG,5L-10L,Yes,Tablet,Daily,No,88,2,No,4.0,80.9
IND00247,M,35-45,South,CBSE,Hindi,UG,No formal,10L+,Yes,Mobile,Weekly,No,102,2,Yes,1.9,66.9
IND00248,M,55<=,North,CBSE,English,10th,12th,1L-5L,Yes,Mobile,Daily,No,93,1,Yes,3.6,61.7
IND00249,M,55<=,South,ICSE,Hindi,UG,No formal,1L-5L,Yes,Tablet,Weekly,No,73,3,No,3.2,84.2
IND00250,F,<18,West,CBSE,Hindi,12th,12th,1L-5L,Yes,Mobile,Daily,No,63,3,Yes,1.9,78.0
IND00251,M,35-45,South,ICSE,Regional,12th,10th,10L+,Yes,Mobile,Daily,No,76,2,No,2.7,96.1
IND00252,F,45-55,Central,CBSE,Hindi,No formal,PG,5L-10L,Yes,Laptop,Daily,No,38,2,Yes,2.8,76.5
IND00253,M,35-45,West,CBSE,Regional,10th,PG,<1L,Yes,Laptop,Weekly,No,89,3,Yes,2.4,91.4
IND00254,M,25-35,East,CBSE,Regional,No formal,PG,10L+,Yes,Laptop,Monthly,No,59,0,Yes,2.3,85.4
IND00255,M,25-35,South,State,English,PG,12th,1L-5L,Yes,Desktop,Daily,Yes,46,2,No,1.0,88.2
IND00256,M,45-55,South,State,Regional,No formal,No formal,<1L,Yes,Desktop,Daily,No,81,0,No,1.8,84.3
IND00257,F,<18,Central,ICSE,Hindi,UG,12th,<1L,Yes,Mobile,Weekly,No,88,2,No,2.3,84.5
IND00258,F,<18,Central,CBSE,Hindi,UG,PG,<1L,Yes,Desktop,Daily,No,33,1,Yes,1.9,57.1
IND00259,M,55<=,North,ICSE,Regional,No formal,PG,<1L,Yes,Laptop,Monthly,No,69,2,No,1.6,77.6
IND00260,M,55<=,North,State,English,12th,PG,<1L,Yes,Desktop,Monthly,No,36,1,Yes,3.6,73.4
IND00261,F,18-25,North,State,Regional,PG,PG,1L-5L,Yes,Mobile,Weekly,No,67,0,Yes,2.4,92.7
IND00262,M,45-55,Central,State,Regional,No formal,10th,5L-10L,Yes,Laptop,Weekly,No,61,3,No,4.7,70.0
IND00263,M,35-45,North,State,Hindi,12th,PG,<1L,Yes,Mobile,Monthly,No,98,0,Yes,2.7,77.2
IND00264,M,45-55,North,ICSE,English,No formal,12th,5L-10L,Yes,Desktop,Monthly,No,96,0,Yes,3.5,88.0
IND00265,F,18-25,East,CBSE,English,10th,PG,5L-10L,Yes,Tablet,Monthly,No,85,0,Yes,2.3,83.0
IND00266,F,55<=,North,ICSE,English,UG,UG,10L+,Yes,Tablet,Weekly,No,49,1,Yes,1.8,81.7
IND00267,F,45-55,South,CBSE,English,10th,10th,1L-5L,Yes,Laptop,Monthly,No,93,2,Yes,2.8,91.1
IND00268,M,45-55,Central,State,Hindi,10th,PG,<1L,No,Mobile,Monthly,Yes,46,3,No,3.8,82.6
IND00269,M,55<=,West,CBSE,English,PG,UG,5L-10L,Yes,Tablet,Monthly,No,45,0,No,2.4,74.6
IND00270,F,18-25,East,State,English,12th,12th,10L+,No,Tablet,Daily,No,40,0,No,2.9,67.0
IND00271,F,55<=,Central,ICSE,English,UG,10th,5L-10L,Yes,Laptop,Weekly,No,42,0,Yes,2.8,84.9
IND00272,F,<18,Central,CBSE,Hindi,10th,PG,<1L,Yes,Laptop,Weekly,No,47,1,No,2.4,72.3
IND00273,F,35-45,South,ICSE,Hindi,UG,12th,1L-5L,Yes,Mobile,Weekly,No,43,1,Yes,2.5,77.6
IND00274,M,55<=,North,State,English,12th,UG,1L-5L,Yes,Tablet,Weekly,No,63,1,Yes,1.5,90.8
IND00275,F,18-25,South,ICSE,Hindi,No formal,10th,<1L,Yes,Mobile,Daily,No,105,2,Yes,2.5,77.8
IND00276,M,25-35,North,State,Regional,10th,PG,5L-10L,Yes,Mobile,Daily,No,115,2,Yes,3.2,75.6
IND00277,F,<18,North,State,English,12th,12th,10L+,Yes,Laptop,Daily,Yes,114,0,No,2.8,77.2
IND00278,M,25-35,Central,State,Hindi,UG,10th,1L-5L,Yes,Mobile,Daily,No,55,3,Yes,2.7,77.5
IND00279,F,55<=,North,ICSE,English,12th,UG,1L-5L,Yes,Desktop,Daily,No,71,1,No,3.2,70.1
IND00280,F,<18,East,ICSE,English,No formal,PG,5L-10L,Yes,Mobile,Weekly,No,90,2,No,2.7,96.8
IND00281,F,35-45,East,CBSE,Hindi,12th,10th,5L-10L,Yes,Tablet,Weekly,No,68,2,No,2.5,74.5
IND00282,F,55<=,East,CBSE,Regional,UG,UG,5L-10L,Yes,Mobile,Weekly,No,31,3,No,3.2,87.8
IND00283,M,35-45,Central,ICSE,English,10th,UG,10L+,Yes,Desktop,Daily,No,86,1,Yes,2.6,69.8
IND00284,F,45-55,South,ICSE,Regional,10th,12th,5L-10L,No,Desktop,Monthly,No,79,2,Yes,2.3,85.5
IND00285,M,25-35,West,ICSE,Hindi,PG,UG,10L+,Yes,Tablet,Weekly,No,45,3,Yes,3.0,81.7
IND00286,M,<18,North,ICSE,English,UG,UG,<1L,Yes,Tablet,Weekly,No,91,3,Yes,2.5,80.3
IND00287,M,35-45,West,State,Hindi,PG,No formal,10L+,Yes,Mobile,Monthly,No,40,1,No,2.2,81.7
IND00288,M,18-25,South,State,Hindi,PG,UG,5L-10L,Yes,Desktop,Daily,No,112,1,Yes,2.7,84.2
IND00289,F,35-45,South,State,Hindi,No formal,PG,10L+,Yes,Desktop,Monthly,Yes,92,1,Yes,2.7,77.7
IND00290,M,18-25,Central,ICSE,Hindi,UG,10th,10L+,Yes,Mobile,Monthly,No,59,0,Yes,1.4,78.2
IND00291,M,55<=,East,State,English,10th,PG,10L+,Yes,Tablet,Weekly,No,83,2,Yes,2.8,85.8
IND00292,M,<18,East,State,Regional,UG,PG,1L-5L,Yes,Desktop,Weekly,No,100,3,No,4.3,68.6
IND00293,F,35-45,South,CBSE,Regional,No formal,12th,5L-10L,Yes,Mobile,Daily,No,56,0,Yes,1.5,67.0
IND00294,F,35-45,Central,CBSE,English,UG,No formal,10L+,Yes,Tablet,Monthly,No,115,1,Yes,2.0,81.8
IND00295,F,<18,Central,State,English,UG,No formal,5L-10L,Yes,Mobile,Daily,No,93,2,No,5.3,59.9
IND00296,F,35-45,North,State,Regional,PG,PG,<1L,Yes,Tablet,Monthly,No,110,2,Yes,1.7,63.2
IND00297,M,18-25,East,State,Regional,UG,10th,10L+,Yes,Tablet,Weekly,No,108,0,Yes,3.8,98.1
IND00298,M,35-45,South,ICSE,English,PG,No formal,10L+,Yes,Desktop,Monthly,No,38,3,Yes,2.3,95.5
IND00299,F,25-35,West,CBSE,Hindi,PG,No formal,<1L,Yes,Laptop,Daily,No,105,0,Yes,2.6,74.3
IND00300,M,55<=,East,CBSE,English,12th,PG,5L-10L,Yes,Desktop,Monthly,Yes,101,2,No,2.4,90.0
IND00301,M,45-55,North,CBSE,Regional,No formal,No formal,<1L,Yes,Mobile,Daily,No,31,3,No,2.9,90.3
IND00302,M,18-25,Central,State,Hindi,PG,12th,<1L,Yes,Tablet,Monthly,No,78,0,Yes,0.9,84.7
IND00303,F,25-35,South,ICSE,Regional,UG,PG,<1L,Yes,Desktop,Weekly,No,77,0,Yes,2.7,79.2
IND00304,F,55<=,East,CBSE,Hindi,PG,No formal,<1L,Yes,Tablet,Weekly,No,84,1,No,2.1,86.3
IND00305,M,<18,West,CBSE,Regional,PG,No formal,5L-10L,Yes,Desktop,Daily,No,109,2,Yes,0.6,88.0
IND00306,F,18-25,North,ICSE,Hindi,PG,No formal,10L+,Yes,Mobile,Weekly,No,96,1,Yes,3.6,86.4
IND00307,F,45-55,North,State,English,10th,PG,<1L,Yes,Mobile,Monthly,No,60,1,Yes,0.4,64.5
IND00308,F,55<=,East,State,English,10th,10th,<1L,Yes,Mobile,Monthly,No,55,3,No,4.6,100.0
IND00309,F,45-55,West,CBSE,Hindi,10th,UG,1L-5L,Yes,Desktop,Weekly,No,95,3,No,3.1,100.0
IND00310,F,<18,North,CBSE,Hindi,10th,No formal,5L-10L,Yes,Laptop,Daily,No,59,2,No,1.1,60.9
IND00311,M,<18,South,ICSE,English,12th,UG,<1L,Yes,Mobile,Monthly,No,106,3,No,3.8,85.1
IND00312,F,18-25,North,CBSE,English,PG,UG,1L-5L,Yes,Desktop,Daily,No,107,2,No,1.7,100.0
IND00313,M,35-45,West,ICSE,Hindi,12th,No formal,<1L,Yes,Laptop,Monthly,No,30,3,No,1.8,90.0
IND00314,M,<18,Central,CBSE,Hindi,UG,No formal,5L-10L,Yes,Desktop,Daily,No,99,1,Yes,0.7,90.1
IND00315,F,55<=,Central,CBSE,English,No formal,UG,1L-5L,Yes,Desktop,Daily,No,51,2,Yes,1.6,65.6
IND00316,M,35-45,East,CBSE,Regional,12th,10th,1L-5L,Yes,Mobile,Monthly,No,104,1,No,1.8,87.9
IND00317,M,25-35,West,State,English,10th,UG,5L-10L,Yes,Laptop,Monthly,No,116,3,No,3.3,82.4
IND00318,M,45-55,North,ICSE,Hindi,10th,10th,1L-5L,Yes,Desktop,Daily,Yes,83,1,Yes,3.7,87.8
IND00319,F,35-45,North,ICSE,Hindi,UG,12th,1L-5L,Yes,Desktop,Monthly,Yes,43,3,No,1.3,69.6
IND00320,F,45-55,Central,State,Regional,PG,10th,<1L,No,Desktop,Weekly,No,43,0,No,2.8,69.3
IND00321,M,35-45,Central,State,English,No formal,PG,1L-5L,Yes,Desktop,Monthly,No,113,1,No,0.7,78.6
IND00322,F,25-35,South,State,Hindi,12th,No formal,10L+,Yes,Mobile,Daily,No,100,2,Yes,2.8,76.2
IND00323,F,<18,Central,ICSE,English,PG,12th,5L-10L,Yes,Desktop,Monthly,No,48,1,No,4.7,78.4
IND00324,F,25-35,South,CBSE,Hindi,PG,UG,<1L,Yes,Laptop,Monthly,No,55,1,Yes,0.7,75.2
IND00325,F,<18,North,State,Regional,12th,10th,1L-5L,Yes,Tablet,Daily,No,88,2,Yes,1.5,78.0
IND00326,M,<18,South,State,English,12th,12th,10L+,Yes,Laptop,Monthly,No,51,2,Yes,3.2,73.3
IND00327,M,45-55,South,State,English,12th,PG,<1L,Yes,Desktop,Daily,No,35,0,Yes,3.3,79.5
IND00328,F,55<=,East,CBSE,Regional,12th,10th,5L-10L,Yes,Desktop,Daily,No,92,3,Yes,1.6,65.8
IND00329,F,25-35,Central,CBSE,Hindi,10th,UG,1L-5L,Yes,Laptop,Daily,No,106,3,Yes,4.0,85.1
IND00330,M,35-45,South,State,Hindi,PG,UG,5L-10L,Yes,Tablet,Daily,No,103,2,No,1.7,82.6
IND00331,M,25-35,North,CBSE,English,PG,10th,5L-10L,No,Mobile,Weekly,No,83,1,No,4.2,67.4
IND00332,F,45-55,West,State,Regional,10th,PG,1L-5L,No,Tablet,Weekly,No,48,3,Yes,3.0,93.3
IND00333,M,<18,South,CBSE,English,PG,No formal,1L-5L,Yes,Tablet,Daily,No,39,2,No,3.8,71.7
IND00334,F,45-55,Central,ICSE,English,12th,No formal,<1L,Yes,Tablet,Monthly,No,66,2,No,2.9,91.9
IND00335,F,18-25,East,ICSE,Hindi,No formal,UG,5L-10L,Yes,Laptop,Weekly,No,106,0,No,3.2,83.3
IND00336,M,18-25,North,CBSE,Hindi,PG,PG,1L-5L,Yes,Tablet,Daily,No,46,1,No,3.2,90.0
IND00337,M,35-45,East,ICSE,Hindi,No formal,UG,5L-10L,Yes,Mobile,Weekly,No,84,0,No,3.6,81.8
IND00338,F,45-55,West,ICSE,Hindi,No formal,No formal,1L-5L,Yes,Desktop,Daily,No,34,0,No,2.5,85.7
IND00339,F,35-45,South,ICSE,Hindi,10th,UG,5L-10L,Yes,Laptop,Weekly,No,50,1,No,1.6,89.9
IND00340,M,35-45,South,State,Regional,UG,10th,<1L,Yes,Laptop,Daily,No,68,2,Yes,2.4,99.1
IND00341,F,18-25,Central,CBSE,English,PG,10th,5L-10L,Yes,Tablet,Weekly,No,49,1,No,1.8,90.7
IND00342,M,35-45,South,CBSE,Regional,10th,PG,1L-5L,Yes,Desktop,Weekly,No,100,0,No,1.9,84.5
IND00343,F,18-25,North,CBSE,English,10th,No formal,10L+,Yes,Desktop,Monthly,No,44,0,Yes,4.2,66.5
IND00344,M,<18,West,ICSE,Hindi,No formal,PG,<1L,Yes,Desktop,Weekly,No,108,1,Yes,3.1,55.8
IND00345,M,45-55,East,State,Regional,PG,PG,<1L,Yes,Laptop,Monthly,No,82,0,Yes,3.1,78.7
IND00346,M,35-45,West,CBSE,English,10th,No formal,10L+,Yes,Mobile,Weekly,No,116,2,No,3.6,72.9
IND00347,F,18-25,South,ICSE,Hindi,12th,12th,1L-5L,Yes,Desktop,Daily,No,62,2,Yes,3.1,73.2
IND00348,F,25-35,East,State,Hindi,10th,12th,<1L,Yes,Laptop,Monthly,No,73,1,Yes,4.4,79.2
IND00349,M,35-45,Central,State,Regional,12th,UG,10L+,No,Tablet,Weekly,No,95,1,Yes,0.4,86.6
IND00350,F,55<=,West,CBSE,Regional,UG,12th,10L+,Yes,Desktop,Monthly,No,79,2,Yes,1.5,73.8
IND00351,M,<18,East,CBSE,Regional,12th,10th,5L-10L,Yes,Tablet,Daily,No,61,3,No,1.8,89.0
IND00352,M,<18,East,ICSE,Hindi,12th,PG,5L-10L,No,Desktop,Daily,No,108,3,No,1.1,80.3
IND00353,F,25-35,East,CBSE,English,No formal,UG,1L-5L,Yes,Tablet,Daily,No,100,3,No,2.6,80.4
IND00354,F,18-25,North,ICSE,English,10th,PG,10L+,Yes,Laptop,Daily,No,102,1,Yes,2.7,98.7
IND00355,M,35-45,West,State,Regional,UG,No formal,5L-10L,Yes,Tablet,Daily,No,84,2,No,4.5,81.8
IND00356,F,18-25,East,State,English,10th,12th,1L-5L,Yes,Laptop,Monthly,No,57,2,No,3.4,79.5
IND00357,F,<18,West,State,Hindi,12th,No formal,<1L,Yes,Tablet,Monthly,No,115,2,No,2.0,85.2
IND00358,M,18-25,East,State,English,12th,UG,5L-10L,Yes,Tablet,Weekly,No,32,2,No,3.0,98.0
IND00359,M,<18,Central,CBSE,Hindi,10th,10th,1L-5L,Yes,Tablet,Weekly,No,82,1,No,0.7,79.5
IND00360,F,18-25,Central,CBSE,Regional,UG,12th,5L-10L,Yes,Desktop,Daily,No,71,2,No,2.6,84.4
IND00361,M,25-35,Central,ICSE,English,UG,No formal,<1L,Yes,Mobile,Daily,No,31,2,No,2.6,78.9
IND00362,M,45-55,South,ICSE,Hindi,No formal,12th,<1L,Yes,Mobile,Monthly,No,51,0,Yes,1.6,79.0
IND00363,F,25-35,East,ICSE,Regional,12th,PG,5L-10L,Yes,Desktop,Daily,No,54,0,Yes,2.3,75.1
IND00364,M,25-35,South,ICSE,Regional,12th,10th,<1L,Yes,Tablet,Daily,No,118,0,No,1.8,74.4
IND00365,M,45-55,West,ICSE,Regional,No formal,12th,1L-5L,Yes,Tablet,Daily,No,61,0,No,1.6,97.0
IND00366,F,45-55,South,State,Regional,10th,10th,5L-10L,Yes,Desktop,Weekly,No,36,1,Yes,3.2,74.5
IND00367,F,35-45,West,State,English,12th,PG,5L-10L,Yes,Laptop,Monthly,No,91,3,No,3.5,64.6
IND00368,M,35-45,West,State,Hindi,10th,PG,<1L,Yes,Laptop,Weekly,No,60,0,No,3.0,81.3
IND00369,M,25-35,West,ICSE,English,UG,No formal,1L-5L,Yes,Desktop,Daily,No,92,0,No,2.1,90.2
IND00370,F,25-35,South,State,Hindi,PG,UG,5L-10L,Yes,Mobile,Daily,No,66,0,Yes,1.8,92.4
IND00371,F,<18,East,State,Regional,No formal,No formal,5L-10L,No,Laptop,Weekly,No,97,1,Yes,2.1,68.1
IND00372,F,<18,South,State,English,12th,10th,<1L,No,Desktop,Weekly,No,108,3,Yes,2.3,91.1
IND00373,F,35-45,East,State,Regional,No formal,No formal,<1L,Yes,Laptop,Monthly,No,38,2,No,1.6,100.0
IND00374,M,55<=,East,CBSE,Hindi,UG,12th,1L-5L,No,Desktop,Daily,No,99,0,Yes,3.6,73.2
IND00375,F,55<=,West,ICSE,Regional,UG,No formal,1L-5L,Yes,Laptop,Daily,No,75,3,No,2.3,78.3
IND00376,F,35-45,South,ICSE,English,UG,UG,<1L,No,Laptop,Weekly,No,63,2,Yes,3.3,67.7
IND00377,M,<18,East,CBSE,English,UG,UG,1L-5L,Yes,Desktop,Monthly,No,89,0,Yes,1.1,98.5
IND00378,F,<18,Central,State,Hindi,PG,10th,10L+,Yes,Mobile,Monthly,No,42,1,Yes,1.8,65.1
IND00379,M,55<=,East,State,Hindi,10th,PG,10L+,Yes,Mobile,Daily,No,65,1,Yes,3.4,76.0
IND00380,F,18-25,Central,State,English,10th,UG,<1L,No,Laptop,Daily,No,115,1,Yes,3.4,87.8
IND00381,F,18-25,South,ICSE,English,PG,10th,5L-10L,Yes,Laptop,Weekly,No,77,2,No,1.3,73.2
IND00382,F,<18,South,ICSE,English,10th,UG,<1L,Yes,Mobile,Daily,No,104,1,No,2.8,70.1
IND00383,M,18-25,South,ICSE,English,UG,UG,<1L,No,Desktop,Weekly,No,35,3,No,2.8,79.5
IND00384,M,45-55,East,ICSE,Hindi,10th,PG,<1L,Yes,Tablet,Daily,No,34,2,No,1.8,100.0
IND00385,F,35-45,North,ICSE,English,No formal,12th,5L-10L,Yes,Laptop,Daily,No,94,1,No,2.9,77.4
IND00386,M,35-45,East,CBSE,Hindi,10th,10th,10L+,Yes,Tablet,Daily,No,79,3,Yes,0.9,77.9
IND00387,M,<18,East,ICSE,English,No formal,UG,1L-5L,Yes,Laptop,Monthly,No,103,3,Yes,1.6,68.8
IND00388,M,25-35,West,State,English,12th,UG,10L+,No,Mobile,Daily,No,103,0,No,3.1,83.9
IND00389,M,55<=,West,ICSE,Regional,No formal,No formal,1L-5L,No,Desktop,Daily,No,53,0,No,2.5,88.8
IND00390,M,<18,East,CBSE,Regional,No formal,12th,1L-5L,Yes,Laptop,Monthly,No,36,3,No,2.6,73.9
IND00391,M,18-25,Central,State,English,UG,PG,<1L,Yes,Tablet,Monthly,No,115,0,No,2.3,85.4
IND00392,F,55<=,West,CBSE,Hindi,UG,10th,<1L,Yes,Mobile,Daily,No,87,0,Yes,3.0,74.0
IND00393,F,25-35,East,State,English,UG,UG,1L-5L,Yes,Laptop,Monthly,No,50,2,Yes,3.1,61.1
IND00394,M,18-25,North,ICSE,Regional,No formal,10th,5L-10L,Yes,Desktop,Monthly,No,115,1,No,3.3,84.6
IND00395,F,45-55,Central,CBSE,English,PG,PG,5L-10L,Yes,Laptop,Monthly,Yes,62,2,No,2.6,100.0
IND00396,F,18-25,South,State,Regional,UG,12th,5L-10L,Yes,Desktop,Monthly,No,73,2,Yes,2.1,68.0
IND00397,F,45-55,East,ICSE,English,UG,No formal,5L-10L,No,Desktop,Weekly,No,54,0,Yes,1.9,81.8
IND00398,F,55<=,East,State,English,No formal,12th,<1L,Yes,Mobile,Daily,No,109,1,No,1.4,93.1
IND00399,M,45-55,Central,CBSE,Hindi,12th,No formal,10L+,Yes,Laptop,Weekly,No,44,2,Yes,2.1,79.0
IND00400,F,55<=,West,CBSE,Regional,12th,10th,10L+,Yes,Desktop,Daily,No,58,2,No,1.9,65.7
IND00401,F,55<=,West,CBSE,Regional,10th,12th,1L-5L,Yes,Mobile,Monthly,No,112,2,Yes,4.1,80.4
IND00402,M,55<=,West,CBSE,Regional,12th,12th,5L-10L,Yes,Laptop,Weekly,No,81,2,No,1.5,94.9
IND00403,M,55<=,South,ICSE,Hindi,UG,12th,<1L,Yes,Desktop,Monthly,No,46,1,Yes,3.5,74.9
IND00404,F,55<=,Central,State,English,PG,PG,<1L,No,Mobile,Monthly,No,119,0,No,2.2,82.3
IND00405,F,18-25,Central,ICSE,Hindi,10th,10th,<1L,Yes,Laptop,Monthly,No,65,3,Yes,2.3,69.5
IND00406,F,55<=,West,CBSE,English,PG,No formal,1L-5L,Yes,Desktop,Daily,No,64,0,No,2.9,79.0
IND00407,F,18-25,West,State,Hindi,PG,12th,<1L,Yes,Mobile,Monthly,Yes,69,3,Yes,1.1,83.9
IND00408,F,55<=,North,CBSE,Hindi,UG,10th,1L-5L,Yes,Mobile,Daily,No,52,2,Yes,1.7,81.3
IND00409,F,45-55,North,ICSE,Regional,No formal,PG,1L-5L,Yes,Laptop,Daily,No,102,3,No,1.3,75.7
IND00410,M,55<=,East,ICSE,Hindi,No formal,PG,1L-5L,Yes,Mobile,Monthly,No,63,1,No,2.1,84.4
IND00411,F,25-35,East,ICSE,English,No formal,10th,1L-5L,Yes,Laptop,Daily,No,87,1,No,1.6,86.7
IND00412,F,55<=,Central,State,Hindi,12th,No formal,<1L,Yes,Laptop,Weekly,No,111,2,Yes,3.8,87.4
IND00413,M,55<=,Central,State,Hindi,No formal,10th,<1L,Yes,Desktop,Daily,No,109,1,Yes,1.9,77.1
IND00414,M,45-55,South,CBSE,English,UG,10th,10L+,Yes,Laptop,Monthly,No,90,2,No,0.1,73.8
IND00415,M,35-45,South,State,Regional,12th,UG,<1L,Yes,Mobile,Monthly,No,57,3,No,2.2,99.6
IND00416,M,45-55,North,State,English,No formal,PG,5L-10L,Yes,Laptop,Weekly,No,89,0,No,3.3,81.4
IND00417,F,25-35,East,ICSE,English,PG,No formal,5L-10L,Yes,Desktop,Weekly,No,61,0,Yes,4.1,77.4
IND00418,F,35-45,North,CBSE,English,UG,UG,1L-5L,Yes,Mobile,Daily,No,87,3,No,2.3,65.2
IND00419,F,<18,North,ICSE,Hindi,UG,10th,1L-5L,Yes,Desktop,Daily,No,111,0,No,2.0,70.7
IND00420,F,<18,East,CBSE,Hindi,10th,PG,1L-5L,Yes,Tablet,Weekly,No,73,2,Yes,2.5,73.6
IND00421,F,25-35,South,CBSE,English,UG,UG,10L+,Yes,Desktop,Monthly,No,63,3,No,2.9,84.4
IND00422,F,45-55,East,State,English,PG,UG,1L-5L,Yes,Tablet,Monthly,No,50,2,Yes,1.4,76.4
IND00423,M,18-25,West,ICSE,Regional,UG,No formal,10L+,Yes,Tablet,Weekly,No,30,0,Yes,2.3,80.2
IND00424,F,25-35,West,State,Hindi,10th,10th,1L-5L,Yes,Laptop,Weekly,No,84,2,Yes,2.5,65.7
IND00425,M,35-45,West,State,Hindi,UG,No formal,5L-10L,Yes,Mobile,Monthly,No,109,1,No,2.5,94.0
IND00426,M,35-45,Central,State,Hindi,UG,UG,1L-5L,Yes,Laptop,Monthly,No,78,0,Yes,2.4,72.6
IND00427,F,55<=,South,CBSE,Hindi,10th,UG,<1L,Yes,Mobile,Daily,No,50,1,Yes,1.6,82.4
IND00428,M,<18,South,ICSE,English,UG,No formal,1L-5L,Yes,Desktop,Weekly,No,84,1,No,2.8,74.7
IND00429,F,35-45,Central,ICSE,English,12th,UG,<1L,Yes,Tablet,Weekly,No,56,3,Yes,2.5,76.8
IND00430,M,25-35,North,State,Regional,UG,12th,<1L,Yes,Tablet,Weekly,No,49,3,Yes,2.5,72.1
IND00431,F,35-45,West,CBSE,Hindi,No formal,PG,<1L,Yes,Tablet,Monthly,No,45,2,No,1.4,83.0
IND00432,M,25-35,West,ICSE,Hindi,No formal,10th,<1L,No,Desktop,Daily,No,107,2,Yes,3.1,70.2
IND00433,F,18-25,North,ICSE,English,12th,PG,10L+,Yes,Desktop,Monthly,No,77,0,No,1.6,83.1
IND00434,F,55<=,East,State,Regional,UG,10th,10L+,Yes,Laptop,Weekly,No,61,2,Yes,4.1,78.8
IND00435,F,<18,East,CBSE,English,PG,UG,1L-5L,Yes,Laptop,Weekly,No,61,2,Yes,1.3,86.3
IND00436,F,35-45,South,State,Hindi,UG,No formal,1L-5L,Yes,Mobile,Weekly,No,82,3,No,3.3,87.3
IND00437,F,25-35,Central,ICSE,Hindi,No formal,No formal,10L+,Yes,Mobile,Weekly,No,82,3,Yes,0.6,76.8
IND00438,M,45-55,South,CBSE,Regional,10th,UG,1L-5L,No,Tablet,Weekly,No,31,1,No,0.2,83.7
IND00439,M,<18,East,State,English,12th,10th,1L-5L,Yes,Desktop,Monthly,No,86,2,No,1.9,75.5
IND00440,M,18-25,North,ICSE,Hindi,10th,UG,10L+,Yes,Desktop,Daily,No,51,3,Yes,0.2,93.2
